Id,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,MSZoning_E,LotShape_E,LandContour_E,LotConfig_E,Neighborhood_E,Condition1_E,Condition2_E,BldgType_E,HouseStyle_E,RoofStyle_E,RoofMatl_E,Exterior1st_E,MasVnrType_E,ExterQual_E,ExterCond_E,Foundation_E,BsmtQual_E,BsmtCond_E,BsmtExposure_E,BsmtFinType1_E,BsmtFinType2_E,Heating_E,HeatingQC_E,CentralAir_E,Electrical_E,KitchenQual_E,Functional_E,GarageType_E,GarageFinish_E,GarageQual_E,PavedDrive_E,SaleType_E,SaleCondition_E
879,85,11782,5,7,1961,1995,899,0,210,1109,0,0,1155,1,0,1,0,3,1,0,576,192,0,0,0,0,0,400,6,2010,148000,4.0,2.0,2.0,1.0,7.0,5.0,5.0,5.0,2.0,2.0,3.0,9.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0,3.0,2.0,5.0,3.0,3.0,3.0,2.0,4.0,3.0,5.0,5.0
880,20,7000,5,8,1978,2005,646,0,218,864,0,0,864,1,0,1,0,3,1,0,336,0,0,0,0,0,0,0,7,2009,136500,4.0,2.0,2.0,5.0,17.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
881,20,7024,5,5,2005,2006,980,0,110,1090,0,0,1090,1,0,1,1,2,1,0,450,0,49,0,0,0,0,0,6,2007,157000,4.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,2.0,4.0,6.0,5.0,5.0,2.0,5.0,6.0,6.0,4.0,2.0,5.0,2.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
882,50,13758,7,5,1990,1991,902,0,254,1156,530,0,1717,0,0,2,1,3,1,1,400,168,36,0,0,0,0,0,4,2007,187500,4.0,2.0,2.0,5.0,22.0,5.0,5.0,5.0,3.0,2.0,3.0,9.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
883,60,9636,6,5,1992,1993,0,0,808,808,785,0,1593,0,0,2,1,3,1,1,389,342,40,0,0,0,0,0,12,2009,178000,4.0,2.0,2.0,3.0,15.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,2.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,5.0,2.0,7.0,7.0,3.0,4.0,3.0,5.0,5.0
884,75,6204,4,5,1912,1950,0,0,795,795,795,481,2230,1,0,1,0,5,1,0,440,0,188,0,0,0,0,0,3,2006,118500,4.0,1.0,1.0,1.0,9.0,5.0,5.0,5.0,8.0,2.0,3.0,6.0,2.0,3.0,4.0,6.0,3.0,3.0,2.0,6.0,6.0,6.0,3.0,1.0,5.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
885,20,7150,5,5,1967,1967,432,0,460,892,0,0,892,0,0,1,0,3,1,0,288,0,0,0,0,0,0,0,7,2009,100000,4.0,1.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,2.0,3.0,9.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
886,120,5119,9,5,1999,2000,1238,0,460,1698,0,0,1709,1,0,2,0,2,1,1,506,97,65,0,0,0,0,0,1,2008,328900,5.0,2.0,2.0,5.0,20.0,5.0,5.0,4.0,6.0,2.0,3.0,5.0,3.0,3.0,4.0,6.0,5.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,4.0,4.0,3.0,7.0,2.0
887,90,8393,5,5,1959,2005,528,0,1098,1626,0,0,1712,0,0,2,0,4,2,0,588,272,54,0,0,0,0,0,6,2006,145000,4.0,1.0,2.0,3.0,11.0,5.0,5.0,2.0,6.0,2.0,3.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,6.0,4.0,4.0,3.0,5.0,3.0
888,50,16466,5,7,1955,1955,0,0,816,816,521,0,1393,0,0,1,1,3,1,0,300,121,0,0,0,265,0,0,4,2008,135500,4.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,5.0,2.0,2.0,3.0,6.0,3.0,4.0,2.0,6.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
889,20,15865,8,6,1970,1970,351,823,1043,2217,0,0,2217,1,0,2,0,4,1,1,621,81,207,0,0,224,0,0,10,2007,268000,4.0,2.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,4.0,5.0,6.0,2.0,3.0,3.0,6.0,3.0,5.0,5.0,5.0,4.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
890,20,12160,6,4,1953,1953,1024,0,481,1505,0,0,1505,1,0,1,0,2,1,1,505,0,0,0,162,0,0,0,2,2009,149500,4.0,1.0,2.0,1.0,11.0,3.0,5.0,5.0,6.0,5.0,3.0,6.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
891,50,8064,5,7,1949,2006,0,0,672,672,252,0,924,0,0,1,0,3,1,1,576,0,0,0,0,0,0,2000,7,2007,122900,4.0,1.0,2.0,3.0,11.0,1.0,5.0,5.0,3.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,6.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
892,60,11184,6,5,1978,1978,226,500,192,918,765,0,1683,0,0,2,1,3,1,1,440,243,0,0,0,0,0,0,7,2009,172500,4.0,1.0,2.0,1.0,7.0,5.0,5.0,5.0,7.0,5.0,3.0,9.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,6.0,4.0,2.0,5.0,2.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
893,20,8414,6,8,1963,2003,663,0,396,1059,0,0,1068,0,1,1,0,3,1,0,264,192,0,0,0,0,0,0,2,2006,154500,4.0,1.0,2.0,1.0,7.0,5.0,5.0,5.0,6.0,5.0,3.0,9.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,7.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
894,20,13284,5,5,1954,1954,1064,0,319,1383,0,0,1383,1,0,1,0,3,1,1,354,511,116,0,0,0,0,0,6,2008,165000,4.0,1.0,2.0,1.0,7.0,8.0,5.0,5.0,6.0,2.0,3.0,6.0,2.0,2.0,4.0,6.0,4.0,4.0,3.0,3.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
895,90,7018,5,5,1979,1979,0,0,0,0,0,0,1535,0,0,2,0,4,2,0,400,0,0,0,0,0,0,0,6,2009,118858,4.0,1.0,1.0,1.0,13.0,5.0,5.0,2.0,6.0,2.0,3.0,10.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,3.0,5.0,4.0
896,60,7056,6,5,1963,1963,400,0,380,780,813,0,1796,1,0,1,1,4,1,1,483,0,50,0,0,0,0,0,10,2008,140000,4.0,1.0,2.0,1.0,11.0,5.0,5.0,5.0,7.0,5.0,3.0,9.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
897,30,8765,4,6,1936,1950,285,0,666,951,0,0,951,0,0,1,0,2,1,0,327,0,28,0,0,0,0,0,4,2006,106500,2.0,1.0,2.0,1.0,2.0,5.0,5.0,5.0,6.0,2.0,3.0,6.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,5.0,6.0,6.0,5.0,1.0,5.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,2.0
898,90,7018,5,5,1979,1979,0,0,0,0,1120,0,2240,0,0,2,0,6,2,0,528,154,0,0,0,0,0,0,6,2009,142953,4.0,1.0,2.0,1.0,13.0,3.0,5.0,2.0,7.0,2.0,3.0,10.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,3.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,4.0
899,20,12919,9,5,2009,2010,2188,0,142,2330,0,0,2364,1,0,2,1,2,1,2,820,0,67,0,0,0,0,0,3,2010,611657,4.0,2.0,2.0,1.0,24.0,5.0,5.0,5.0,6.0,5.0,3.0,12.0,5.0,4.0,4.0,6.0,5.0,4.0,5.0,7.0,6.0,6.0,5.0,2.0,5.0,4.0,7.0,6.0,4.0,4.0,3.0,9.0,6.0
900,20,6993,5,7,1961,1994,465,0,447,912,0,0,1236,0,0,1,0,3,1,1,288,0,0,0,0,0,0,0,6,2006,135000,4.0,1.0,2.0,1.0,7.0,3.0,5.0,5.0,6.0,2.0,3.0,9.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
901,20,7340,4,6,1971,1971,322,0,536,858,0,0,858,0,0,1,0,2,1,0,684,0,0,0,0,0,0,0,6,2007,110000,4.0,2.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,2.0,3.0,9.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
902,20,8712,5,7,1957,2000,860,0,132,992,0,0,1306,1,0,1,0,2,1,0,756,0,0,0,0,0,0,0,5,2009,153000,4.0,2.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,5.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
903,60,7875,7,5,2003,2003,0,0,783,783,702,0,1509,0,0,2,1,3,1,1,393,0,75,0,0,0,0,0,7,2006,180000,4.0,1.0,2.0,1.0,15.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
904,20,14859,7,5,2006,2006,0,0,1670,1670,0,0,1670,0,0,2,0,3,1,1,690,144,60,0,0,0,0,0,8,2006,240000,4.0,2.0,4.0,5.0,15.0,5.0,5.0,5.0,6.0,5.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,9.0,6.0
905,20,6173,5,6,1967,1967,599,0,277,876,0,0,902,0,0,1,0,3,1,0,288,0,0,0,0,0,0,0,8,2007,125500,4.0,2.0,2.0,1.0,7.0,5.0,5.0,5.0,6.0,2.0,3.0,9.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,7.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
906,20,9920,5,5,1954,1954,354,290,412,1056,0,0,1063,1,0,1,0,3,1,0,280,0,0,164,0,0,0,0,2,2010,128000,4.0,1.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,2.0,3.0,9.0,5.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
907,20,13501,8,5,2006,2006,63,0,1560,1623,0,0,1636,1,0,2,0,3,1,1,865,0,60,0,0,0,0,0,6,2007,255000,4.0,2.0,2.0,3.0,20.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,5.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
908,50,11500,7,7,1936,1987,223,0,794,1017,1037,0,2057,0,0,1,1,3,1,1,180,0,0,0,0,322,0,0,6,2006,250000,4.0,2.0,2.0,1.0,18.0,5.0,5.0,5.0,3.0,2.0,3.0,11.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,6.0,6.0,4.0,2.0,5.0,3.0,7.0,6.0,4.0,3.0,3.0,5.0,5.0
909,20,8885,5,5,1983,1983,301,324,239,864,0,0,902,1,0,1,0,2,1,0,484,164,0,0,0,0,0,0,6,2006,131000,4.0,2.0,3.0,1.0,12.0,5.0,5.0,5.0,6.0,2.0,3.0,9.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,7.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
910,60,12589,6,5,2005,2005,0,0,742,742,742,0,1484,0,0,2,1,3,1,1,390,36,24,0,0,0,0,0,6,2009,174000,4.0,4.0,2.0,1.0,15.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
911,90,11600,5,5,1960,1960,443,0,662,1105,1169,0,2274,0,0,2,0,5,2,0,480,0,0,0,0,0,0,0,1,2010,154300,4.0,1.0,2.0,3.0,11.0,3.0,5.0,2.0,7.0,2.0,3.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,6.0,6.0,3.0,2.0,4.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
912,20,9286,5,7,1977,1989,196,0,1072,1268,0,0,1268,0,0,1,1,3,1,0,252,173,0,0,0,0,0,0,10,2009,143500,4.0,2.0,2.0,5.0,17.0,5.0,5.0,5.0,6.0,2.0,3.0,9.0,2.0,2.0,4.0,3.0,4.0,5.0,4.0,5.0,6.0,6.0,3.0,2.0,5.0,3.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
913,30,6120,5,7,1925,1950,489,0,279,768,0,0,1015,0,0,1,0,3,1,0,450,0,0,112,0,120,0,620,7,2006,88000,2.0,1.0,2.0,1.0,4.0,5.0,5.0,5.0,6.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,6.0,6.0,3.0,1.0,5.0,2.0,4.0,3.0,2.0,4.0,3.0,5.0,2.0
914,90,6270,5,6,1949,1950,284,0,717,1001,1001,0,2002,0,0,2,0,4,2,0,871,0,0,0,0,0,0,0,8,2007,145000,3.0,1.0,4.0,1.0,18.0,5.0,5.0,2.0,7.0,2.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,6.0,3.0,1.0,4.0,2.0,7.0,4.0,2.0,4.0,3.0,5.0,5.0
915,160,3000,6,5,2009,2009,294,0,318,612,612,0,1224,0,0,2,1,2,1,0,528,0,234,0,0,0,0,0,6,2009,173733,5.0,1.0,2.0,1.0,20.0,5.0,5.0,4.0,7.0,2.0,3.0,12.0,5.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,3.0,3.0,4.0,3.0,9.0,6.0
916,160,2001,4,5,1970,1970,0,0,546,546,546,0,1092,0,0,1,1,3,1,0,286,0,0,0,0,0,0,0,1,2007,75000,2.0,1.0,2.0,1.0,1.0,5.0,5.0,3.0,7.0,2.0,3.0,13.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,6.0,6.0,6.0,2.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
917,20,9000,2,3,1949,1950,50,0,430,480,0,0,480,1,0,0,0,1,1,0,308,0,0,0,0,0,0,0,10,2006,35311,1.0,1.0,2.0,1.0,2.0,5.0,5.0,5.0,6.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,6.0,6.0,3.0,1.0,4.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,2.0
918,20,17140,4,6,1956,1956,1059,0,75,1134,0,0,1229,0,0,1,0,3,1,0,284,0,0,0,0,0,0,0,4,2009,135000,4.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,5.0,2.0,4.0,2.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
919,60,13125,7,5,1991,1991,48,634,422,1104,1215,0,2127,1,0,2,1,4,1,1,833,72,192,224,0,0,0,0,11,2007,238000,4.0,2.0,2.0,3.0,13.0,5.0,5.0,5.0,7.0,2.0,3.0,9.0,2.0,3.0,4.0,6.0,5.0,4.0,3.0,3.0,5.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
920,20,11029,6,8,1958,2002,528,411,245,1184,0,0,1414,1,0,1,0,3,1,1,601,0,51,0,0,190,0,0,5,2008,176500,4.0,2.0,2.0,3.0,11.0,5.0,5.0,5.0,6.0,5.0,3.0,5.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,5.0,2.0,6.0,5.0,2.0,5.0,2.0,4.0,6.0,2.0,4.0,3.0,5.0,5.0
921,60,8462,6,5,1994,1994,814,0,114,928,785,0,1721,0,1,2,1,3,1,0,471,300,87,0,0,0,0,0,7,2007,201000,4.0,2.0,2.0,1.0,13.0,5.0,5.0,5.0,7.0,2.0,3.0,9.0,3.0,3.0,3.0,6.0,4.0,5.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
922,90,8777,5,7,1900,2003,1084,0,188,1272,928,0,2200,2,0,2,2,4,2,0,0,0,70,0,0,0,0,0,9,2008,145900,4.0,1.0,2.0,1.0,5.0,3.0,5.0,2.0,3.0,2.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,4.0,2.0,5.0,2.0,7.0,1.0,1.0,2.0,1.0,5.0,5.0
923,20,10237,6,5,2005,2006,28,0,1288,1316,0,0,1316,0,0,2,0,3,1,1,397,100,0,0,23,0,0,0,10,2006,169990,4.0,1.0,2.0,1.0,15.0,4.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,4.0,4.0,3.0,9.0,6.0
924,120,8012,6,5,1993,1994,165,841,598,1604,0,0,1617,1,0,2,0,2,1,1,533,0,69,0,0,0,0,0,7,2008,193000,4.0,1.0,2.0,1.0,13.0,5.0,5.0,4.0,6.0,2.0,3.0,10.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,4.0,5.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
925,20,10240,6,6,1980,1980,625,1061,0,1686,0,0,1686,1,0,2,0,3,1,1,612,384,131,0,0,0,0,0,5,2006,207500,4.0,1.0,2.0,1.0,14.0,5.0,5.0,5.0,6.0,2.0,3.0,10.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
926,20,15611,5,6,1977,1977,767,93,266,1126,0,0,1126,0,1,2,0,3,1,0,540,180,0,0,0,0,0,0,3,2008,175000,4.0,2.0,2.0,3.0,14.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,2.0,4.0,6.0,4.0,4.0,4.0,5.0,3.0,6.0,3.0,2.0,5.0,4.0,7.0,6.0,3.0,4.0,3.0,5.0,2.0
927,60,11999,8,5,2003,2004,0,0,1181,1181,1140,0,2374,0,0,2,1,4,1,1,656,104,100,0,0,0,0,0,5,2007,285000,4.0,1.0,2.0,1.0,24.0,5.0,5.0,5.0,7.0,5.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,4.0,7.0,7.0,4.0,4.0,3.0,5.0,5.0
928,60,9900,7,5,1968,1968,552,0,280,832,880,0,1978,0,0,2,1,4,1,1,486,0,43,0,0,0,0,0,4,2008,176000,4.0,1.0,2.0,1.0,14.0,3.0,5.0,5.0,7.0,2.0,3.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,6.0,4.0,2.0,5.0,2.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
929,20,11838,8,5,2001,2001,0,0,1753,1753,0,0,1788,0,0,2,0,3,1,1,522,202,151,0,0,0,0,0,6,2009,236500,4.0,1.0,2.0,1.0,17.0,5.0,5.0,5.0,6.0,5.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,4.0,6.0,6.0,6.0,5.0,2.0,5.0,4.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
930,60,13006,7,5,1997,1997,0,0,964,964,1243,0,2236,0,0,2,1,4,1,1,642,0,0,0,0,0,0,0,11,2006,222000,4.0,2.0,2.0,3.0,15.0,5.0,5.0,5.0,7.0,2.0,3.0,9.0,3.0,2.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,5.0,3.0,7.0,7.0,4.0,4.0,3.0,5.0,5.0
931,20,8925,8,5,2007,2007,16,0,1450,1466,0,0,1466,0,0,2,0,3,1,0,610,100,18,0,0,0,0,0,7,2009,201000,4.0,2.0,4.0,1.0,22.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
932,20,9100,5,6,1965,1965,338,466,121,925,0,0,925,0,1,1,0,2,1,0,429,0,0,0,0,0,0,0,7,2009,117500,4.0,1.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,6.0,5.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
933,20,11670,9,5,2006,2006,0,0,1905,1905,0,0,1905,0,0,2,0,3,1,1,788,0,191,0,0,0,0,0,3,2007,320000,4.0,2.0,2.0,3.0,20.0,7.0,5.0,5.0,6.0,5.0,3.0,12.0,5.0,4.0,4.0,6.0,5.0,5.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,4.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
934,20,8487,7,5,2004,2004,20,0,1480,1500,0,0,1500,0,0,2,0,3,1,0,570,192,36,0,0,0,0,0,8,2009,190000,4.0,1.0,2.0,2.0,17.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
935,20,27650,7,7,1960,2007,425,0,160,585,0,0,2069,1,0,2,0,4,1,1,505,0,0,0,0,0,0,0,11,2008,242000,4.0,4.0,4.0,1.0,11.0,9.0,5.0,5.0,6.0,4.0,5.0,6.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
936,30,5825,4,5,1926,1953,0,0,600,600,0,0,747,0,0,1,0,1,1,0,528,0,0,32,0,0,0,0,6,2006,79900,4.0,2.0,2.0,1.0,4.0,5.0,5.0,5.0,6.0,2.0,3.0,5.0,3.0,2.0,3.0,6.0,2.0,4.0,3.0,6.0,6.0,6.0,4.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
937,20,10083,7,5,2003,2003,833,0,343,1176,0,0,1200,1,0,2,0,2,1,0,555,0,41,0,0,0,0,0,8,2009,184900,4.0,1.0,2.0,1.0,13.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,4.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
938,60,9675,7,5,2005,2005,341,0,772,1113,858,0,1971,0,0,2,1,3,1,1,689,0,48,0,0,0,0,0,2,2009,253000,4.0,1.0,2.0,1.0,20.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,3.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
939,60,8760,7,5,2006,2006,464,0,927,1391,571,0,1962,0,0,2,1,3,1,0,868,0,90,0,0,0,0,0,8,2006,239799,4.0,1.0,2.0,1.0,17.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,5.0,3.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,9.0,6.0
940,70,24090,7,7,1940,1950,0,0,1032,1032,1196,0,2403,0,0,2,0,4,1,2,349,56,0,318,0,0,0,0,6,2010,244400,4.0,1.0,2.0,1.0,19.0,5.0,5.0,5.0,7.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,6.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,3.0,4.0,5.0
941,90,12640,6,5,1976,1976,936,396,396,1728,0,0,1728,0,0,2,0,4,2,0,574,40,0,0,0,0,0,0,7,2006,150900,4.0,2.0,2.0,1.0,12.0,5.0,5.0,2.0,6.0,2.0,3.0,10.0,2.0,2.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
942,60,8755,7,5,1999,1999,772,0,220,992,1038,0,2060,1,0,2,1,3,1,1,390,0,0,0,168,0,0,0,6,2009,214000,4.0,2.0,2.0,2.0,15.0,7.0,5.0,5.0,7.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,5.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,7.0,3.0,4.0,3.0,5.0,5.0
943,90,7711,4,3,1977,1977,1440,0,0,1440,0,0,1440,2,0,2,0,4,2,0,0,321,0,0,0,0,0,0,8,2007,150000,4.0,2.0,2.0,1.0,5.0,5.0,5.0,2.0,6.0,2.0,3.0,5.0,2.0,2.0,4.0,6.0,4.0,4.0,5.0,7.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0
944,90,25000,5,4,1967,1967,0,0,1632,1632,0,0,1632,0,0,2,0,4,2,0,576,0,0,0,0,0,0,0,6,2007,143000,4.0,1.0,3.0,1.0,12.0,5.0,5.0,2.0,6.0,2.0,3.0,9.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,6.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,2.0,5.0,5.0
